 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1999
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"250570 Dona Inês";4;2;-;1;3;2;4;7;6;21;50
"250580 Duas Estradas";1;-;1;-;1;-;2;1;8;12;26
"250590 Emas";-;-;1;-;-;-;2;-;-;-;3
"250600 Esperança";12;2;1;7;4;9;19;16;43;62;175
"250610 Fagundes";1;1;2;1;-;2;4;5;12;23;51
"250620 Frei Martinho";1;-;-;-;1;-;-;1;3;4;10
"250625 Gado Bravo";-;1;-;-;-;-;-;1;-;3;5
"250630 Guarabira";51;5;6;8;17;21;29;50;75;108;370
"250640 Gurinhém";2;-;-;1;1;2;3;3;7;7;26
"250650 Gurjão";1;1;-;-;-;-;2;2;3;5;14
"250660 Ibiara";3;-;-;1;1;3;-;6;4;9;27
"250260 Igaracy";1;1;-;1;-;1;-;2;8;8;22
"250670 Imaculada";6;1;1;-;2;1;1;4;6;11;33
"250680 Ingá";15;-;1;2;2;5;5;9;20;26;85
"250690 Itabaiana";16;2;2;6;7;8;10;17;32;44;144
"250700 Itaporanga";13;-;1;4;7;11;10;10;22;25;103
"250710 Itapororoca";2;1;-;-;3;3;3;6;28;22;68
"250720 Itatuba";-;1;-;-;3;-;3;4;8;11;30
"250730 Jacaraú";6;2;1;-;7;9;5;16;23;37;106
"250740 Jericó";-;-;1;2;2;2;1;3;7;17;35
"250750 João Pessoa";385;76;95;277;328;376;531;651;803;861;4383
"251365 Joca Claudino";-;-;-;-;-;-;-;-;1;4;5
"250760 Juarez Távora";3;1;1;-;-;1;-;2;1;7;16
"250770 Juazeirinho";5;3;1;3;2;2;5;5;14;23;63
"250780 Junco do Seridó";1;-;-;2;1;1;2;2;5;8;22
"250790 Juripiranga";2;1;-;-;1;1;3;3;7;12;30
"250800 Juru";6;-;-;1;-;-;3;3;5;3;21
"250810 Lagoa";1;-;-;1;-;1;-;1;3;6;13
"250820 Lagoa de Dentro";4;3;2;1;1;3;4;11;14;15;58
"250830 Lagoa Seca";4;4;-;1;2;5;7;7;17;32;79
"250840 Lastro";-;-;1;-;-;-;1;1;-;1;4
"250850 Livramento";1;-;-;1;2;2;4;3;6;17;36
"250855 Logradouro";-;-;-;-;-;-;-;-;3;10;13
"250860 Lucena";1;-;1;-;2;2;1;3;5;13;28
"250870 Mãe d'Água";1;1;-;1;2;-;1;-;2;8;16
"250880 Malta";-;-;-;-;-;-;-;1;2;2;5
"250890 Mamanguape";9;2;3;2;2;9;9;17;41;41;135
"250900 Manaíra";2;-;-;2;3;-;1;3;5;7;23
"250905 Marcação";1;-;1;1;1;-;-;-;3;2;9
"250910 Mari";6;-;1;1;3;2;2;10;11;15;51
"250915 Marizópolis";-;-;-;-;-;1;2;1;8;11;23
"250920 Massaranduba";1;1;-;-;-;3;2;4;14;29;54
"250930 Mataraca";3;1;-;-;-;-;1;1;1;4;11
"250933 Matinhas";-;-;-;1;1;1;3;4;6;6;22
"250937 Mato Grosso";-;-;-;-;1;-;1;2;1;3;8
"250939 Maturéia";6;-;-;-;-;-;1;2;3;4;16
"250940 Mogeiro";3;1;-;2;-;4;1;5;10;15;41
"250950 Montadas";2;-;-;1;2;1;2;1;2;3;14
"250960 Monte Horebe";-;-;-;-;-;-;-;-;2;3;5
"250970 Monteiro";30;2;4;4;5;8;21;28;54;52;208
"250980 Mulungu";2;-;1;1;1;6;5;5;9;28;58
"250990 Natuba";8;1;1;1;2;2;3;8;5;14;45
"251000 Nazarezinho";-;-;-;-;1;2;1;2;10;13;29
"251010 Nova Floresta";7;2;-;-;1;2;7;3;14;21;57
"251020 Nova Olinda";1;-;-;1;2;3;1;1;4;10;23
"251030 Nova Palmeira";3;-;-;1;-;5;-;6;10;9;34
"251040 Olho d'Água";3;-;-;-;-;1;1;3;-;1;9
"251050 Olivedos";1;-;-;-;1;-;1;1;1;3;8
"251060 Ouro Velho";1;1;-;-;3;-;1;-;-;4;10
"251065 Parari";-;-;-;-;1;-;1;-;1;1;4
"251070 Passagem";-;1;-;-;-;1;1;1;2;8;14
"251080 Patos";76;17;6;14;33;35;42;70;115;154;562
"251090 Paulista";-;-;2;2;2;2;3;7;15;20;53
"251100 Pedra Branca";-;-;-;-;-;1;1;1;2;2;7
"251110 Pedra Lavrada";1;1;1;-;2;1;4;1;5;9;25
"251120 Pedras de Fogo";1;2;3;7;4;6;7;7;15;14;66
"251272 Pedro Régis";-;-;-;1;1;1;2;2;1;2;10
"251130 Piancó";15;2;1;7;5;4;14;12;19;31;110
"251140 Picuí";15;4;1;-;4;4;10;15;25;40;118
"251150 Pilar";1;-;-;-;2;4;6;-;5;9;27
"251160 Pilões";-;-;-;-;2;-;4;3;4;8;21
"251170 Pilõezinhos";1;-;-;-;-;-;3;4;9;9;26
"251180 Pirpirituba";4;1;-;2;-;3;3;13;17;16;59
"251190 Pitimbu";-;1;1;1;-;-;3;3;5;3;17
"251200 Pocinhos";6;1;-;3;4;2;5;5;8;23;57
"251203 Poço Dantas";4;-;-;-;1;1;1;-;4;2;13
"251207 Poço de José de Moura";5;-;-;-;-;-;-;-;5;9;19
"251210 Pombal";3;1;3;4;5;9;17;17;27;71;157
"251220 Prata";1;-;-;-;-;2;1;1;2;2;9
"251230 Princesa Isabel";17;2;1;4;2;9;12;9;18;23;97
"251240 Puxinanã";2;-;1;1;1;1;4;2;11;22;45
"251250 Queimadas";3;-;3;4;1;4;7;19;24;47;112
"251260 Quixabá";-;-;-;-;-;1;2;1;2;1;7
"251270 Remígio";10;-;-;1;3;4;8;19;32;12;89
"251274 Riachão";1;1;-;1;-;1;-;2;3;3;12
"251275 Riachão do Bacamarte";-;-;-;-;1;-;2;4;-;-;7
"251276 Riachão do Poço";2;3;-;1;2;-;3;2;4;11;28
"251278 Riacho de Santo Antônio";1;-;1;-;-;-;1;-;2;6;11
"251280 Riacho dos Cavalos";2;1;-;1;3;2;-;2;4;9;24
"251290 Rio Tinto";4;3;3;1;4;7;9;13;31;39;114
"251300 Salgadinho";-;-;-;-;-;-;1;-;3;8;12
"251310 Salgado de São Félix";-;-;-;1;-;2;-;1;13;13;30
"251315 Santa Cecília";1;-;1;1;-;-;1;2;3;14;23
"251320 Santa Cruz";-;-;-;-;-;3;2;3;7;15;30
"251330 Santa Helena";2;-;-;-;1;-;-;4;6;14;27
"251335 Santa Inês";-;-;-;1;1;-;1;-;1;2;6
"251340 Santa Luzia";3;1;1;1;2;2;2;7;18;27;64
"251370 Santa Rita";43;8;7;28;23;28;35;53;70;92;387
"251380 Santa Teresinha";1;-;-;2;-;1;1;3;4;1;13
"251350 Santana de Mangueira";1;-;-;-;1;-;3;2;2;6;15
"251360 Santana dos Garrotes";5;-;1;-;3;1;3;3;8;12;36
"251385 Santo André";-;-;2;-;-;1;1;2;4;3;13
"251392 São Bentinho";1;-;-;1;1;-;1;2;-;3;9
"251390 São Bento";3;-;1;6;6;6;12;10;15;24;83
"251396 São Domingos";-;-;-;1;2;-;1;1;-;1;6
"251394 São Domingos do Cariri";-;-;-;1;-;-;-;3;3;4;11
"251398 São Francisco";-;-;1;1;1;1;1;-;4;2;11
"251400 São João do Cariri";-;-;-;-;2;-;1;4;3;2;12
"250070 São João do Rio do Peixe";2;-;-;3;6;7;9;13;21;21;82
"251410 São João do Tigre";1;-;-;-;3;-;4;1;6;9;24
"251420 São José da Lagoa Tapada";-;-;-;1;2;3;7;2;6;9;30
"251430 São José de Caiana";-;-;1;-;-;-;-;-;2;4;7
"251440 São José de Espinharas";-;-;-;-;-;3;1;2;3;3;12
"251450 São José de Piranhas";10;5;1;4;3;6;6;8;27;34;104
"251455 São José de Princesa";-;-;-;-;1;-;1;2;2;1;7
"251460 São José do Bonfim";-;1;-;-;-;1;1;2;1;1;7
"251465 São José do Brejo do Cruz";-;-;-;-;-;-;2;-;2;2;6
"251470 São José do Sabugi";-;-;-;-;1;-;1;1;3;3;9
"251480 São José dos Cordeiros";-;-;-;-;1;-;-;-;-;1;2
"251445 São José dos Ramos";-;-;-;-;-;-;-;-;2;3;5
"251490 São Mamede";3;-;-;2;1;3;2;3;11;10;35
"251500 São Miguel de Taipu";1;-;-;-;1;-;-;3;5;5;15
"251510 São Sebastião de Lagoa de Roça";-;-;-;-;-;-;-;-;2;3;5
"251520 São Sebastião do Umbuzeiro";3;-;-;2;1;-;1;-;4;10;21
"251540 São Vicente do Seridó";5;1;-;2;-;1;-;1;9;8;27
"251530 Sapé";28;5;1;15;12;20;29;31;66;115;322
"251550 Serra Branca";1;1;-;2;-;2;3;2;4;12;27
"251560 Serra da Raiz";1;-;-;-;1;1;2;-;4;4;13
"251570 Serra Grande";-;-;-;-;-;-;-;2;3;-;5
"251580 Serra Redonda";1;-;-;-;3;2;5;4;15;20;50
"251590 Serraria";4;-;2;1;2;2;3;3;8;16;41
"251593 Sertãozinho";1;-;1;1;1;-;-;4;3;3;14
"251597 Sobrado";2;-;1;1;1;-;2;1;3;7;18
"251600 Solânea";25;5;11;4;6;9;20;19;42;68;209
"251610 Soledade";4;-;-;2;2;4;1;3;9;11;36
"251615 Sossêgo";-;-;-;-;1;-;-;2;2;3;8
"251620 Sousa";14;6;4;17;17;35;51;54;104;124;426
"251630 Sumé";5;1;-;2;5;4;3;14;26;32;92
"251640 Tacima";3;1;1;1;2;1;-;4;6;10;29
"251650 Taperoá";4;2;1;-;2;5;3;7;19;19;62
"251660 Tavares";4;1;-;1;-;1;4;1;17;9;38
"251670 Teixeira";6;-;-;3;1;-;5;7;8;7;37
"251675 Tenório";-;-;-;-;-;1;-;3;-;3;7
"251680 Triunfo";5;-;-;1;2;1;3;4;5;6;27
"251690 Uiraúna";2;-;1;1;1;4;3;7;15;22;56
"251700 Umbuzeiro";-;-;1;-;-;3;-;4;7;8;23
"251710 Várzea";-;-;-;1;-;1;-;1;3;3;9
"251720 Vieirópolis";-;-;-;-;-;1;1;3;3;8;16
"250550 Vista Serrana";-;-;-;-;-;1;1;-;-;4;6
"260005 Abreu e Lima";4;1;7;10;10;22;31;35;39;55;214
"260010 Afogados da Ingazeira";32;7;4;14;16;17;24;42;51;67;274
"260020 Afrânio";3;1;1;1;4;3;10;4;16;15;58
"260030 Agrestina";17;1;3;10;7;10;15;18;49;39;169
"260040 Água Preta";28;7;7;9;6;6;19;14;21;23;140
"260050 Águas Belas";13;4;1;6;15;9;12;17;30;38;145
"260060 Alagoinha";2;-;-;2;3;2;6;7;4;33;59
"260070 Aliança";23;2;4;7;8;14;18;36;38;31;181
"260080 Altinho";18;5;1;2;5;3;16;30;33;53;166
"260090 Amaraji";5;1;1;6;3;2;10;6;11;18;63
"260100 Angelim";7;-;-;2;3;3;6;6;13;16;56
"260105 Araçoiaba";3;3;1;1;2;4;2;5;4;9;34
"260110 Araripina";12;1;1;13;16;18;26;32;51;71;241
"260120 Arcoverde";77;12;8;24;34;37;54;80;116;113;555
"260130 Barra de Guabiraba";9;-;-;-;1;1;-;4;13;13;41
"260140 Barreiros";23;4;7;12;14;24;29;43;52;44;252
"260150 Belém de Maria";13;1;5;5;4;3;6;9;9;16;71
"260160 Belém do São Francisco";5;-;1;3;5;6;6;9;5;23;63
"260170 Belo Jardim";82;14;8;23;27;21;45;69;105;125;519
"260180 Betânia";1;2;1;4;4;1;6;11;15;21;66
"260190 Bezerros";33;2;6;22;29;25;51;75;111;158;512
"260200 Bodocó";34;3;1;9;5;11;8;15;22;46;154
"260210 Bom Conselho";59;4;1;6;11;14;19;25;50;70;259
"260220 Bom Jardim";16;2;4;8;13;6;11;32;29;65;186
"260230 Bonito";18;3;2;3;4;4;18;24;42;46;164
"260240 Brejão";11;2;-;2;2;-;4;7;14;13;55
"260250 Brejinho";1;-;-;1;2;1;2;4;5;12;28
"260260 Brejo da Madre de Deus";15;6;5;14;11;12;17;30;32;77;219
"260270 Buenos Aires";6;-;-;4;-;2;8;8;13;12;53
"260280 Buíque";26;5;2;5;7;4;13;25;36;46;169
"260290 Cabo de Santo Agostinho";35;8;23;60;69;58;66;81;101;98;599
"260300 Cabrobó";9;2;2;14;10;6;9;12;12;26;102
"260310 Cachoeirinha";7;2;1;4;4;6;10;14;28;33;109
"260320 Caetés";19;5;-;2;4;4;9;8;19;36;106
"260330 Calçado";5;1;-;-;1;-;3;7;11;19;47
"260340 Calumbi";-;-;1;1;1;4;6;5;9;9;36
"260345 Camaragibe";10;4;17;44;20;37;50;65;75;92;414
"260350 Camocim de São Félix";4;-;2;4;4;3;5;14;27;27;90
"260360 Camutanga";2;-;-;-;-;2;1;5;8;9;27
"260370 Canhotinho";18;6;-;6;2;12;9;21;24;41;139
"260380 Capoeiras";8;2;2;5;3;2;7;7;22;33;91
"260390 Carnaíba";3;1;1;3;6;3;13;10;25;12;77
"260392 Carnaubeira da Penha";-;-;1;3;-;-;3;2;8;8;25
"260400 Carpina";11;2;3;22;19;20;36;36;42;61;252
"260410 Caruaru";452;46;40;120;127;190;248;342;489;426;2480
"260415 Casinhas";3;1;1;2;2;2;3;6;9;14;43
"260420 Catende";25;1;6;10;2;13;12;30;36;47;182
"260430 Cedro";3;-;-;-;1;-;5;2;7;9;27
"260440 Chã de Alegria";5;1;1;3;6;2;6;4;14;10;52
"260450 Chã Grande";10;-;-;5;3;3;7;6;16;29;79
"260460 Condado";9;1;-;5;3;3;15;16;14;18;84
"260470 Correntes";20;1;1;3;3;4;8;14;20;42;116
"260480 Cortês";24;1;1;6;3;11;6;7;8;20;87
"260490 Cumaru";5;1;-;4;3;5;7;11;20;24;80
"260500 Cupira";11;1;-;4;2;10;10;20;42;51;151
"260510 Custódia";11;-;5;5;8;7;12;19;32;44;143
"260515 Dormentes";7;1;1;5;3;4;3;6;6;27;63
"260520 Escada";32;7;4;24;22;20;28;61;68;63;329
"260530 Exu";1;-;2;4;10;2;9;13;21;28;90
"260540 Feira Nova";4;-;-;3;7;6;5;12;16;27;80
"260545 Fernando de Noronha";-;-;-;-;-;1;1;-;1;-;3
"260550 Ferreiros";5;1;-;1;3;3;6;6;13;7;45
"260560 Flores";1;1;-;3;3;7;7;15;25;48;110
"260570 Floresta";11;1;3;11;12;10;11;13;24;38;134
"260580 Frei Miguelinho";3;-;-;2;2;1;10;3;15;34;70
"260590 Gameleira";12;3;-;8;7;2;14;14;12;28;100
"260600 Garanhuns";227;31;17;53;75;80;111;167;219;260;1240
"260610 Glória do Goitá";3;2;4;2;1;5;9;11;26;22;85
"260620 Goiana";14;4;6;12;14;17;37;38;50;62;254
"260630 Granito";-;-;1;-;-;-;3;3;3;4;14
"260640 Gravatá";31;4;6;25;29;22;43;52;76;130;418
"260650 Iati";1;-;2;2;1;6;8;2;10;10;42
"260660 Ibimirim";13;2;2;6;6;7;8;9;22;37;112
"260670 Ibirajuba";1;3;-;2;3;3;8;7;11;17;55
"260680 Igarassu";14;1;5;26;36;25;29;37;33;44;250
"260690 Iguaracy";-;-;1;2;-;-;6;10;9;20;48
"260760 Ilha de Itamaracá";-;-;5;4;8;8;9;3;8;9;54
"260700 Inajá";20;-;-;-;4;3;5;7;15;18;72
"260710 Ingazeira";-;-;-;-;-;-;1;3;2;9;15
"260720 Ipojuca";26;7;2;25;30;16;20;32;42;42;242
"260730 Ipubi";10;2;-;1;5;5;5;12;10;10;60
"260740 Itacuruba";-;-;-;2;2;1;2;-;2;1;10
"260750 Itaíba";-;-;3;2;4;9;11;10;16;27;82
"260765 Itambé";15;2;6;11;8;5;15;13;28;24;127
"260770 Itapetim";1;1;-;1;6;10;7;11;23;33;93
"260775 Itapissuma";1;1;2;3;6;4;3;13;8;12;53
"260780 Itaquitinga";7;2;2;3;3;6;10;10;9;15;67
"260790 Jaboatão dos Guararapes";118;16;105;260;173;158;179;237;247;293;1786
"260795 Jaqueira";14;2;-;1;3;2;3;9;8;11;53
"260800 Jataúba";6;1;1;2;4;4;4;3;12;18;55
"260805 Jatobá";5;1;-;3;6;2;7;6;11;16;57
"260810 João Alfredo";26;4;-;5;5;6;8;24;34;67;179
"260820 Joaquim Nabuco";21;1;4;2;4;6;8;9;16;8;79
"260825 Jucati";12;-;-;-;2;1;2;4;12;19;52
"260830 Jupi";19;-;2;6;6;6;2;7;12;27;87
"260840 Jurema";20;3;2;4;3;2;4;15;13;19;85
"260850 Lagoa de Itaenga";10;1;-;3;5;3;7;13;21;21;84
"260845 Lagoa do Carro";4;1;-;4;3;3;5;5;9;13;47
"260860 Lagoa do Ouro";8;1;1;2;2;2;4;11;18;18;67
"260870 Lagoa dos Gatos";5;1;1;3;3;1;2;9;13;16;54
"260875 Lagoa Grande";2;-;4;4;4;4;3;6;9;6;42
"260880 Lajedo";21;2;7;8;7;11;21;27;51;60;215
"260890 Limoeiro";51;9;5;28;15;28;38;56;78;113;421
"260900 Macaparana";31;4;4;6;10;7;14;22;28;54;180
"260910 Machados";11;1;1;2;5;5;3;15;12;24;79
"260915 Manari";-;-;-;1;5;3;6;3;3;10;31
"260920 Maraial";21;5;-;2;1;4;4;11;13;14;75
"260930 Mirandiba";10;-;2;-;4;4;2;5;12;9;48
"261430 Moreilândia";-;-;-;2;2;2;-;2;5;9;22
"260940 Moreno";12;1;2;13;12;21;23;33;47;45;209
"260950 Nazaré da Mata";12;1;4;9;6;16;18;22;25;47;160
"260960 Olinda";96;11;49;137;96;94;91;112;155;189;1030
"260970 Orobó";9;1;2;1;2;4;3;13;17;36;88
"260980 Orocó";6;-;1;6;1;3;3;5;2;11;38
"260990 Ouricuri";41;4;7;15;18;14;26;18;52;63;258
"261000 Palmares";198;23;14;33;37;48;71;125;137;94;780
"261010 Palmeirina";13;1;1;2;1;-;4;13;5;18;58
"261020 Panelas";33;2;-;6;5;12;10;25;54;49;196
"261030 Paranatama";9;1;-;4;4;2;2;8;18;18;66
"261040 Parnamirim";2;1;1;1;4;4;7;10;10;19;59
"261050 Passira";6;-;-;2;1;3;6;15;31;43;107
"261060 Paudalho";14;2;5;7;14;14;30;29;41;44;200
"261070 Paulista";18;1;17;51;52;51;91;96;132;156;665
"261080 Pedra";14;-;2;5;3;3;6;15;21;41;110
"261090 Pesqueira";70;15;6;9;26;26;48;63;102;134;499
"261100 Petrolândia";21;1;3;7;14;9;8;10;13;38;124
"261110 Petrolina";203;22;44;110;119;110;126;135;156;164;1189
"261120 Poção";16;1;1;3;2;2;6;11;11;26;79
"261130 Pombos";2;2;3;3;8;7;11;9;16;37;98
"261140 Primavera";9;1;1;6;8;5;12;24;18;17;101
"261150 Quipapá";50;11;-;2;7;18;14;17;30;31;180
"261153 Quixaba";-;-;-;1;-;2;2;2;2;9;18
"261160 Recife";1803;272;501;1273;1493;1849;2423;3085;3394;2959;19052
"261170 Riacho das Almas";8;2;3;7;2;9;8;7;20;44;110
"261180 Ribeirão";48;10;6;29;17;15;23;43;57;54;302
"261190 Rio Formoso";6;1;-;1;2;5;5;8;16;14;58
"261200 Sairé";6;-;1;3;3;1;5;10;12;17;58
"261210 Salgadinho";2;1;1;1;-;3;1;3;5;8;25
"261220 Salgueiro";54;7;7;13;18;20;28;40;48;77;312
"261230 Saloá";13;3;-;3;2;1;11;11;15;44;103
"261240 Sanharó";11;5;-;5;5;4;6;20;24;30;110
"261245 Santa Cruz";1;1;2;1;3;3;5;1;6;14;37
"261247 Santa Cruz da Baixa Verde";-;-;-;1;1;-;-;-;3;2;7
"261250 Santa Cruz do Capibaribe";8;5;5;14;12;9;20;12;37;51;173
"261255 Santa Filomena";-;-;1;2;3;2;3;5;7;6;29
"261260 Santa Maria da Boa Vista";5;4;8;13;18;9;8;9;13;28;115
"261270 Santa Maria do Cambucá";7;-;-;3;3;7;5;4;11;18;58
"261280 Santa Terezinha";6;1;1;-;3;2;1;6;6;21;47
"261290 São Benedito do Sul";6;2;-;1;-;3;3;5;9;11;40
"261300 São Bento do Una";60;10;2;12;9;10;17;33;67;91;311
"261310 São Caitano";23;3;7;14;14;10;15;22;50;56;214
"261320 São João";17;3;-;2;2;3;13;9;14;17;80
"261330 São Joaquim do Monte";30;4;4;7;4;3;16;21;38;32;159
"261340 São José da Coroa Grande";9;2;1;6;6;5;3;9;12;11;64
"261350 São José do Belmonte";8;3;3;4;6;10;11;21;33;39;138
"261360 São José do Egito";27;3;1;4;7;11;16;25;28;39;161
"261370 São Lourenço da Mata";11;3;27;56;38;25;34;48;62;42;346
"261380 São Vicente Ferrer";15;5;1;-;5;2;4;5;12;17;66
"261390 Serra Talhada";53;9;12;23;31;35;40;67;106;139;515
"261400 Serrita";1;1;-;2;2;-;3;5;4;20;38
"261410 Sertânia";3;3;1;8;5;5;18;15;14;34;106
"261420 Sirinhaém";10;4;3;11;5;10;7;12;12;6;80
"261440 Solidão";1;1;-;-;2;-;1;4;5;5;19
"261450 Surubim";27;5;6;8;20;11;22;39;74;80;292
"261460 Tabira";12;-;1;1;4;5;8;17;28;37;113
"261470 Tacaimbó";10;1;2;5;1;3;4;7;20;12;65
"261480 Tacaratu";4;1;-;4;-;2;5;8;21;23;68
"261485 Tamandaré";4;1;1;7;7;5;12;8;12;7;64
"261500 Taquaritinga do Norte";14;5;6;6;8;9;6;15;21;39;129
"261510 Terezinha";-;-;-;-;1;3;3;3;10;7;27
"261520 Terra Nova";-;-;-;-;-;-;2;-;1;6;9
"261530 Timbaúba";39;8;5;19;16;22;29;56;61;73;328
"261540 Toritama";15;2;3;5;4;4;6;13;28;28;108
"261550 Tracunhaém";1;-;-;1;1;1;3;4;4;4;19
"261560 Trindade";25;3;1;4;7;6;4;10;14;15;89
"261570 Triunfo";4;-;2;4;6;5;16;7;30;36;110
"261580 Tupanatinga";2;-;-;3;5;4;9;9;10;18;60
"261590 Tuparetama";1;1;-;-;1;2;7;7;6;18;43
"261600 Venturosa";7;1;-;3;2;4;2;12;9;19;59
"261610 Verdejante";-;-;2;1;1;1;1;3;8;14;31
"261618 Vertente do Lério";1;-;-;1;-;4;7;-;7;14;34
"261620 Vertentes";10;1;3;1;7;8;12;17;30;42;131
"261630 Vicência";7;2;5;4;5;8;15;24;11;28;109
"261640 Vitória de Santo Antão";67;15;15;55;45;40;57;113;143;172;722
"261650 Xexéu";12;2;2;6;-;3;5;4;5;5;44
"260000 Município ignorado - PE";1;-;-;-;-;1;-;-;-;-;2
"270010 Água Branca";5;1;-;2;6;2;5;6;20;34;81
"270020 Anadia";2;-;-;1;-;-;2;12;1;12;30
"270030 Arapiraca";327;50;34;69;106;121;163;223;218;255;1566
"270040 Atalaia";3;2;1;9;5;6;7;16;11;23;83
"270050 Barra de Santo Antônio";12;4;-;1;5;5;5;6;6;11;55
"270060 Barra de São Miguel";-;-;1;2;2;1;-;1;2;4;13
"270070 Batalha";16;-;-;1;2;-;-;1;1;4;25
"270080 Belém";-;-;-;1;-;1;1;2;2;10;17
"270090 Belo Monte";-;-;-;1;-;-;2;3;4;5;15
"270100 Boca da Mata";4;1;-;5;9;5;6;8;18;15;71
"270110 Branquinha";15;2;1;-;2;5;5;5;9;6;50
"270120 Cacimbinhas";5;-;-;1;4;4;6;5;10;14;49
"270130 Cajueiro";24;5;1;3;2;11;5;12;18;12;93
"270135 Campestre";13;1;-;1;-;1;2;7;6;8;39
"270140 Campo Alegre";13;5;-;8;7;12;4;12;12;14;87
"270150 Campo Grande";3;-;1;-;-;2;-;3;3;10;22
"270160 Canapi";12;-;-;2;1;4;2;2;2;6;31
"270170 Capela";2;2;-;3;1;4;11;7;12;15;57
"270180 Carneiros";5;-;1;2;-;1;-;3;3;5;20
"270190 Chã Preta";5;-;1;2;1;1;1;8;5;11;35
"270200 Coité do Nóia";1;-;1;-;-;-;4;1;3;14;24
"270210 Colônia Leopoldina";39;3;1;2;3;10;6;13;12;19;108
"270220 Coqueiro Seco";-;-;-;2;1;2;-;2;2;3;12
"270230 Coruripe";84;9;1;13;24;24;25;29;39;27;275
"270235 Craíbas";19;1;2;2;6;2;4;5;15;18;74
"270240 Delmiro Gouveia";31;6;1;12;7;15;20;19;41;55;207
"270250 Dois Riachos";1;-;-;2;3;2;2;4;6;23;43
"270255 Estrela de Alagoas";3;-;1;1;2;1;1;-;3;1;13
"270260 Feira Grande";4;1;2;4;2;1;3;11;12;16;56
"270270 Feliz Deserto";4;-;-;1;1;-;1;-;4;-;11
"270280 Flexeiras";6;-;-;1;-;1;1;2;-;1;12
"270290 Girau do Ponciano";8;5;2;6;-;5;8;6;14;31;85
"270300 Ibateguara";9;2;-;3;3;-;1;3;3;5;29
"270310 Igaci";3;-;1;4;4;3;8;7;13;28;71
"270320 Igreja Nova";1;1;1;2;2;2;6;6;15;28;64
"270330 Inhapi";5;1;-;1;3;2;4;3;9;20;48
"270340 Jacaré dos Homens";3;-;-;1;1;2;-;3;5;10;25
"270350 Jacuípe";5;-;-;2;2;2;4;2;5;4;26
"270360 Japaratinga";2;-;-;2;2;1;1;2;3;8;21
"270370 Jaramataia";-;-;-;3;2;2;2;3;-;10;22
"270380 Joaquim Gomes";13;4;1;3;2;7;4;6;9;14;63
"270390 Jundiá";7;2;-;1;2;-;1;7;4;2;26
"270400 Junqueiro";-;-;4;4;5;2;4;10;10;26;65
"270410 Lagoa da Canoa";2;1;-;1;2;6;7;3;9;19;50
"270420 Limoeiro de Anadia";5;3;2;4;4;1;3;7;8;12;49
"270430 Maceió";690;127;138;377;406;532;689;842;944;800;5545
"270440 Major Isidoro";14;3;-;3;2;2;1;8;12;17;62
"270490 Mar Vermelho";-;-;-;-;-;1;1;5;1;-;8
"270450 Maragogi";13;3;2;5;13;5;6;7;10;19;83
"270460 Maravilha";-;-;3;-;1;-;1;1;1;9;16
"270470 Marechal Deodoro";23;6;3;8;9;10;10;17;15;28;129
"270480 Maribondo";-;1;1;1;5;6;10;5;9;22;60
"270500 Mata Grande";10;3;1;4;5;-;10;13;18;37;101
"270510 Matriz de Camaragibe";6;4;-;2;2;1;10;10;11;19;65
"270520 Messias";3;2;1;2;1;6;6;2;2;8;33
"270530 Minador do Negrão";-;-;-;1;-;-;-;1;4;10;16
"270540 Monteirópolis";2;-;-;-;1;1;1;2;4;12;23
"270550 Murici";1;1;-;1;2;3;-;3;8;5;24
"270560 Novo Lino";6;1;1;3;2;3;7;7;7;11;48
"270570 Olho d'Água das Flores";14;4;1;3;7;4;5;11;20;21;90
"270580 Olho d'Água do Casado";13;1;-;1;3;1;-;4;4;2;29
"270590 Olho d'Água Grande";-;1;-;2;-;-;-;-;-;6;9
"270600 Olivença";9;-;2;-;2;-;1;4;6;20;44
"270610 Ouro Branco";4;3;1;-;3;2;3;2;4;16;38
"270620 Palestina";1;1;-;-;-;-;1;1;3;9;16
"270630 Palmeira dos Índios";68;7;3;18;30;32;44;59;78;139;478
"270640 Pão de Açúcar";24;5;-;1;6;4;3;14;12;23;92
"270642 Pariconha";2;1;-;1;-;4;-;4;5;13;30
"270644 Paripueira";6;2;-;1;1;-;2;1;4;6;23
"270650 Passo de Camaragibe";1;1;1;-;3;3;2;3;5;14;33
"270660 Paulo Jacinto";1;-;-;-;1;-;2;4;5;7;20
"270670 Penedo";86;16;10;14;17;23;34;50;69;76;395
"270680 Piaçabuçu";7;-;-;4;3;9;4;8;14;18;67
"270690 Pilar";13;3;3;10;10;15;12;18;24;33;141
"270700 Pindoba";-;-;-;-;-;-;-;-;1;-;1
"270710 Piranhas";11;2;3;5;5;3;2;3;3;3;40
"270720 Poço das Trincheiras";1;-;1;-;2;-;-;2;7;17;30
