 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1995
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"261450 Surubim";46;5;4;6;17;15;25;40;69;95;322
"261460 Tabira";9;-;1;4;4;4;6;14;16;35;93
"261470 Tacaimbó";9;1;-;2;1;1;6;11;10;14;55
"261480 Tacaratu";4;-;1;3;6;4;1;9;20;23;71
"261500 Taquaritinga do Norte";30;4;2;4;8;3;4;18;19;19;111
"261510 Terezinha";-;1;-;-;1;2;5;2;4;6;21
"261520 Terra Nova";-;-;-;4;1;2;-;1;7;8;23
"261530 Timbaúba";104;20;1;14;20;29;36;53;74;74;425
"261540 Toritama";17;1;1;5;3;3;7;4;14;19;74
"261550 Tracunhaém";4;1;1;2;2;5;6;10;10;5;46
"261560 Trindade";21;1;1;5;1;7;5;7;9;8;65
"261570 Triunfo";10;2;2;3;3;7;12;14;27;26;106
"261580 Tupanatinga";-;-;1;1;1;3;5;10;23;21;65
"261590 Tuparetama";3;2;-;3;3;2;4;5;13;18;53
"261600 Venturosa";8;1;1;3;4;2;5;9;17;14;64
"261610 Verdejante";-;-;-;1;1;1;3;2;8;15;31
"261618 Vertente do Lério";-;2;-;-;-;-;2;1;5;7;17
"261620 Vertentes";8;1;1;4;5;3;5;10;18;33;88
"261630 Vicência";7;-;2;5;9;6;12;21;20;18;100
"261640 Vitória de Santo Antão";71;17;10;44;49;52;72;101;148;146;710
"261650 Xexéu";20;2;-;2;-;2;2;5;5;12;50
"260000 Município ignorado - PE";6;2;-;4;8;11;6;11;7;12;67
"270010 Água Branca";4;3;-;4;4;3;3;12;19;32;84
"270020 Anadia";5;1;-;1;5;10;6;10;18;24;80
"270030 Arapiraca";164;22;14;65;69;101;115;147;211;212;1120
"270040 Atalaia";2;2;7;3;8;10;19;17;16;32;116
"270050 Barra de Santo Antônio";9;1;1;2;2;1;2;4;4;5;31
"270060 Barra de São Miguel";10;1;1;3;3;1;3;-;-;4;26
"270070 Batalha";10;-;1;-;1;5;3;4;9;16;49
"270080 Belém";-;-;-;1;-;-;-;1;-;1;3
"270090 Belo Monte";-;-;-;-;-;-;2;1;3;2;8
"270100 Boca da Mata";14;2;2;5;4;8;6;16;17;17;91
"270110 Branquinha";22;-;-;4;1;2;6;-;10;14;59
"270120 Cacimbinhas";1;-;1;3;1;3;1;6;14;9;39
"270130 Cajueiro";35;6;2;4;7;3;10;7;18;18;110
"270140 Campo Alegre";28;1;1;1;3;8;8;5;8;15;78
"270150 Campo Grande";-;-;-;1;1;-;-;3;3;8;16
"270160 Canapi";-;-;1;-;1;1;3;1;5;12;24
"270170 Capela";8;1;1;5;5;9;6;13;13;22;83
"270180 Carneiros";15;2;-;-;-;1;2;1;5;12;38
"270190 Chã Preta";10;2;-;3;4;-;1;3;11;11;45
"270200 Coité do Nóia";1;-;-;-;1;3;2;1;4;5;17
"270210 Colônia Leopoldina";11;1;-;5;3;11;5;12;17;12;77
"270220 Coqueiro Seco";3;1;-;-;-;3;1;4;2;7;21
"270230 Coruripe";105;13;2;11;14;24;23;32;43;38;305
"270235 Craíbas";22;2;-;8;3;7;8;3;9;24;86
"270240 Delmiro Gouveia";11;1;1;2;5;2;5;3;5;9;44
"270250 Dois Riachos";-;-;-;1;-;-;1;2;2;2;8
"270255 Estrela de Alagoas";-;-;-;-;-;-;2;2;4;7;15
"270260 Feira Grande";1;1;1;2;1;2;5;2;8;17;40
"270270 Feliz Deserto";1;2;-;-;-;-;1;3;4;7;18
"270280 Flexeiras";20;2;1;6;8;6;12;10;7;12;84
"270290 Girau do Ponciano";1;-;1;2;6;4;-;11;20;24;69
"270300 Ibateguara";3;-;-;5;4;4;7;8;17;11;59
"270310 Igaci";2;-;3;4;2;5;6;11;16;29;78
"270320 Igreja Nova";1;1;3;2;1;3;4;13;13;27;68
"270330 Inhapi";-;-;-;1;-;2;-;1;4;7;15
"270340 Jacaré dos Homens";-;-;-;3;-;-;-;1;3;7;14
"270350 Jacuípe";18;4;-;3;3;-;6;5;6;12;57
"270360 Japaratinga";4;3;1;-;-;-;4;2;5;4;23
"270370 Jaramataia";2;3;-;-;-;1;-;2;1;4;13
"270380 Joaquim Gomes";13;3;3;4;4;2;4;6;6;13;58
"270390 Jundiá";20;2;1;1;5;2;5;7;7;10;60
"270400 Junqueiro";-;-;-;5;1;4;4;10;20;28;72
"270410 Lagoa da Canoa";2;-;-;2;1;2;5;2;13;17;44
"270420 Limoeiro de Anadia";4;1;1;7;3;7;2;5;15;16;61
"270430 Maceió";838;133;146;366;490;570;685;889;910;727;5754
"270440 Major Isidoro";7;2;-;-;2;2;4;8;10;17;52
"270490 Mar Vermelho";-;-;-;-;-;-;1;2;1;2;6
"270450 Maragogi";13;2;4;6;6;7;8;5;14;21;86
"270460 Maravilha";5;-;1;2;3;1;3;3;11;11;40
"270470 Marechal Deodoro";70;10;4;11;14;9;18;25;14;36;211
"270480 Maribondo";-;-;-;2;-;2;5;4;14;15;42
"270500 Mata Grande";1;1;-;-;1;2;2;4;8;18;37
"270510 Matriz de Camaragibe";21;2;-;5;8;8;7;11;15;16;93
"270520 Messias";5;-;3;2;3;2;3;3;3;10;34
"270530 Minador do Negrão";-;-;-;-;1;1;3;1;2;2;10
"270540 Monteirópolis";5;1;-;3;-;1;1;2;9;8;30
"270550 Murici";2;-;1;1;10;11;11;17;22;22;97
"270560 Novo Lino";18;2;-;1;2;2;5;3;5;9;47
"270570 Olho d'Água das Flores";39;9;-;3;4;2;4;14;17;28;120
"270580 Olho d'Água do Casado";4;1;-;1;3;-;1;-;3;5;18
"270600 Olivença";-;-;-;2;-;-;3;3;5;14;27
"270610 Ouro Branco";-;1;-;-;3;1;2;3;13;21;44
"270620 Palestina";-;-;-;-;-;-;-;-;1;-;1
"270630 Palmeira dos Índios";15;4;3;13;17;28;38;59;84;121;382
"270640 Pão de Açúcar";21;5;1;5;4;3;4;9;14;24;90
"270642 Pariconha";5;1;-;2;1;1;3;4;7;11;35
"270644 Paripueira";5;3;2;1;1;2;3;5;3;6;31
"270650 Passo de Camaragibe";5;-;-;2;4;2;1;7;5;6;32
"270660 Paulo Jacinto";11;-;1;2;-;-;5;7;13;15;54
"270670 Penedo";89;14;8;13;15;30;39;42;85;89;424
"270680 Piaçabuçu";16;3;-;2;2;7;4;10;12;11;67
"270690 Pilar";10;-;4;9;9;7;11;13;19;22;104
"270700 Pindoba";2;-;3;2;-;1;-;1;-;1;10
"270710 Piranhas";36;5;-;3;4;5;7;5;11;4;80
"270720 Poço das Trincheiras";-;-;-;-;2;-;-;-;7;9;18
"270730 Porto Calvo";60;11;-;6;11;16;23;17;26;26;196
"270740 Porto de Pedras";5;2;1;3;3;1;3;10;5;5;38
"270750 Porto Real do Colégio";11;1;-;1;3;3;-;6;12;18;55
"270760 Quebrangulo";2;1;-;2;1;2;6;5;13;19;51
"270770 Rio Largo";23;7;4;17;15;19;19;31;49;41;225
"270780 Roteiro";30;13;-;10;5;7;8;11;6;8;98
"270790 Santa Luzia do Norte";6;2;-;-;-;1;2;3;5;6;25
"270800 Santana do Ipanema";3;1;1;5;4;7;17;14;39;45;136
"270810 Santana do Mundaú";-;-;1;-;2;4;2;3;6;9;27
"270820 São Brás";-;1;-;-;1;1;1;2;2;10;18
"270830 São José da Laje";71;6;1;9;8;14;14;17;28;40;208
"270840 São José da Tapera";-;-;-;3;1;6;3;7;15;32;67
"270850 São Luís do Quitunde";49;8;1;5;4;11;14;11;27;22;152
"270860 São Miguel dos Campos";36;9;4;6;16;22;21;38;36;34;222
"270870 São Miguel dos Milagres";2;4;-;2;-;2;5;9;7;21;52
"270880 São Sebastião";2;4;1;3;4;5;4;5;15;31;74
"270890 Satuba";4;-;2;2;4;1;2;4;2;7;28
"270895 Senador Rui Palmeira";-;-;-;1;-;2;3;1;7;15;29
"270900 Tanque d'Arca";-;-;-;-;2;-;1;2;3;7;15
"270910 Taquarana";11;-;1;1;5;-;4;3;13;24;62
"270915 Teotônio Vilela";72;15;5;9;5;6;5;16;19;20;172
"270920 Traipu";3;1;-;3;4;-;-;2;9;14;36
"270930 União dos Palmares";11;2;2;9;17;27;29;26;44;58;225
"270940 Viçosa";42;5;-;7;10;8;11;10;27;36;156
"270000 Município ignorado - AL";-;-;-;-;1;-;-;-;-;-;1
"280010 Amparo de São Francisco";-;-;1;-;-;-;-;1;-;10;12
"280020 Aquidabã";10;2;1;2;6;8;13;10;28;37;117
"280030 Aracaju";769;117;84;321;280;387;436;612;669;672;4347
"280040 Arauá";-;-;-;3;3;2;2;3;6;3;22
"280050 Areia Branca";1;-;1;1;1;2;2;-;1;1;10
"280060 Barra dos Coqueiros";5;2;4;3;1;2;3;5;3;9;37
"280067 Boquim";6;2;4;6;5;6;6;14;15;32;96
"280070 Brejo Grande";4;1;-;-;7;1;2;7;-;2;24
"280100 Campo do Brito";-;-;-;-;2;3;2;1;6;15;29
"280110 Canhoba";5;-;-;-;2;1;-;3;2;5;18
"280120 Canindé de São Francisco";-;1;1;4;5;2;2;1;5;18;39
"280130 Capela";17;2;1;3;7;5;16;15;33;30;129
"280140 Carira";4;2;-;-;2;1;1;-;1;1;12
"280150 Carmópolis";10;3;2;2;3;2;1;10;16;2;51
"280160 Cedro de São João";2;-;-;-;3;3;1;8;7;30;54
"280170 Cristinápolis";9;3;3;1;7;7;3;5;7;8;53
"280190 Cumbe";3;-;-;3;-;-;1;-;6;5;18
"280200 Divina Pastora";1;-;1;1;-;1;1;2;1;2;10
"280210 Estância";51;8;12;13;20;27;28;54;62;72;347
"280220 Feira Nova";3;1;-;-;-;2;-;3;7;1;17
"280230 Frei Paulo";2;-;1;1;2;1;9;2;8;18;44
"280240 Gararu";1;-;3;3;-;1;3;6;4;17;38
"280250 General Maynard";-;-;2;-;-;1;-;4;7;4;18
"280260 Gracho Cardoso";6;-;-;2;-;1;-;1;7;10;27
"280270 Ilha das Flores";-;2;-;1;-;3;5;8;7;15;41
"280280 Indiaroba";-;2;-;1;-;3;4;6;5;19;40
"280290 Itabaiana";108;7;9;27;22;21;28;27;51;108;408
"280300 Itabaianinha";2;1;3;6;7;2;5;3;3;3;35
"280310 Itabi";-;-;-;1;2;-;-;1;9;7;20
"280320 Itaporanga d'Ajuda";-;1;3;3;7;5;6;8;17;16;66
"280330 Japaratuba";5;1;3;4;10;13;8;4;7;17;72
"280340 Japoatã";2;1;-;2;2;2;1;6;3;2;21
"280350 Lagarto";2;4;4;5;6;7;4;2;-;1;35
"280360 Laranjeiras";6;2;3;-;6;14;4;12;6;15;68
"280370 Macambira";-;-;-;-;1;-;-;4;1;-;6
"280380 Malhada dos Bois";-;-;-;-;1;-;1;4;1;6;13
"280390 Malhador";2;-;-;3;1;1;2;1;1;-;11
"280400 Maruim";12;6;-;1;3;3;4;5;7;4;45
"280410 Moita Bonita";-;-;1;4;-;5;2;2;9;15;38
"280420 Monte Alegre de Sergipe";18;-;-;1;-;-;2;2;7;15;45
"280430 Muribeca";2;-;-;2;-;1;3;1;5;19;33
"280440 Neópolis";10;2;3;2;6;6;11;10;21;26;97
"280445 Nossa Senhora Aparecida";-;-;-;1;3;2;-;4;5;3;18
"280450 Nossa Senhora da Glória";10;3;3;3;8;11;7;18;18;40;121
"280460 Nossa Senhora das Dores";7;1;-;3;8;6;7;6;22;44;104
"280470 Nossa Senhora de Lourdes";-;1;-;-;1;-;2;2;2;2;10
"280480 Nossa Senhora do Socorro";10;6;5;15;11;9;6;16;14;14;106
"280490 Pacatuba";2;1;1;4;6;1;6;8;14;31;74
"280510 Pedrinhas";1;1;-;1;-;1;1;5;5;14;29
"280520 Pinhão";-;-;-;-;-;1;-;1;-;1;3
"280530 Pirambu";1;1;2;1;1;2;1;1;2;-;12
"280540 Poço Redondo";3;-;6;7;4;6;7;3;18;19;73
"280550 Poço Verde";-;1;3;2;2;5;4;7;19;31;74
"280560 Porto da Folha";5;2;-;3;6;4;10;6;31;27;94
"280570 Propriá";38;3;6;6;15;17;24;49;50;62;270
"280580 Riachão do Dantas";1;-;-;3;1;-;-;-;1;1;7
"280590 Riachuelo";9;3;3;5;3;1;4;4;10;6;48
"280600 Ribeirópolis";3;-;5;3;3;2;6;8;15;35;80
"280610 Rosário do Catete";-;-;2;-;1;-;1;2;6;4;16
"280620 Salgado";-;-;-;2;5;3;6;2;7;14;39
"280630 Santa Luzia do Itanhy";-;-;-;-;-;-;1;1;-;-;2
"280650 Santa Rosa de Lima";1;-;1;1;1;2;-;1;5;3;15
"280640 Santana do São Francisco";8;1;3;1;3;2;1;5;7;7;38
"280660 Santo Amaro das Brotas";6;2;-;-;4;2;3;2;11;10;40
"280670 São Cristóvão";7;1;2;11;7;15;3;20;25;38;129
"280680 São Domingos";-;-;-;2;1;-;-;1;2;1;7
"280690 São Francisco";2;1;3;4;2;3;2;3;9;17;46
"280700 São Miguel do Aleixo";-;-;-;-;-;2;-;2;-;4;8
"280710 Simão Dias";-;2;2;8;9;19;14;27;48;75;204
"280720 Siriri";2;-;1;-;1;3;2;2;3;1;15
"280730 Telha";3;-;2;1;1;-;-;1;4;4;16
"280740 Tobias Barreto";28;1;3;3;1;4;7;13;36;51;147
"280750 Tomar do Geru";-;-;-;-;2;-;2;1;1;-;6
"280760 Umbaúba";1;-;-;5;3;2;1;1;1;1;15
"280000 Município ignorado - SE";111;6;10;14;12;8;13;13;20;18;225
"290010 Abaíra";1;-;-;1;2;-;2;7;6;15;34
"290020 Abaré";-;-;-;-;-;-;1;-;1;-;2
"290030 Acajutiba";12;3;-;2;3;8;4;18;15;18;83
"290035 Adustina";-;-;-;-;-;1;-;-;-;-;1
"290040 Água Fria";6;-;1;-;1;4;2;1;-;10;25
"290060 Aiquara";-;2;-;2;-;-;3;4;5;6;22
"290070 Alagoinhas";119;20;5;15;20;47;54;73;89;186;628
"290080 Alcobaça";11;1;2;2;5;5;9;11;15;14;75
"290090 Almadina";5;1;1;-;2;2;6;7;6;8;38
"290100 Amargosa";36;3;1;6;11;8;19;23;35;58;200
"290110 Amélia Rodrigues";7;1;2;3;8;9;5;7;9;13;64
"290115 América Dourada";-;-;-;2;1;1;3;5;9;10;31
"290120 Anagé";-;1;1;3;7;3;5;8;17;29;74
"290130 Andaraí";11;2;-;2;-;3;3;8;8;14;51
"290135 Andorinha";-;-;-;1;-;-;1;1;10;17;30
"290140 Angical";1;-;2;-;-;1;7;8;4;13;36
"290150 Anguera";-;-;-;-;1;-;-;-;-;-;1
"290160 Antas";1;-;-;-;2;4;4;9;15;17;52
"290170 Antônio Cardoso";-;-;-;-;3;3;3;3;11;8;31
"290180 Antônio Gonçalves";1;1;-;1;3;2;2;4;6;10;30
"290190 Aporá";1;-;1;3;5;3;1;11;23;17;65
"290195 Apuarema";4;1;-;-;-;-;-;8;3;5;21
"290205 Araças";7;-;1;3;3;7;3;1;3;10;38
"290200 Aracatu";-;-;2;2;1;2;1;6;10;23;47
"290210 Araci";2;-;-;3;2;10;8;11;19;22;77
"290220 Aramari";5;-;-;-;1;1;3;1;1;10;22
"290225 Arataca";7;2;1;1;1;4;2;2;1;2;23
"290230 Aratuípe";1;1;-;1;1;2;1;1;2;4;14
"290240 Aurelino Leal";19;7;3;1;4;4;5;8;4;18;73
"290250 Baianópolis";-;1;1;1;4;1;4;4;6;14;36
"290260 Baixa Grande";11;-;1;1;3;8;2;8;8;15;57
"290265 Banzaê";-;-;-;1;-;-;-;3;3;2;9
"290270 Barra";7;2;-;6;3;7;7;20;39;37;128
"290280 Barra da Estiva";18;-;1;2;4;2;4;8;14;16;69
"290290 Barra do Choça";-;-;1;2;4;3;10;10;11;14;55
"290300 Barra do Mendes";-;-;-;-;1;2;3;5;9;22;42
"290310 Barra do Rocha";2;-;-;2;-;2;-;3;5;6;20
"290320 Barreiras";78;21;11;30;30;43;40;43;53;62;411
"290323 Barro Alto";1;-;-;-;-;2;3;5;10;19;40
"290330 Barro Preto";4;1;1;3;1;-;-;8;4;1;23
"290340 Belmonte";8;4;3;4;3;5;13;11;27;21;99
"290350 Belo Campo";-;-;-;1;1;1;1;3;8;17;32
"290360 Biritinga";2;1;1;2;2;2;3;9;9;20;51
"290370 Boa Nova";3;2;2;3;2;4;2;8;12;21;59
"290380 Boa Vista do Tupim";10;2;-;4;3;5;5;10;12;19;70
"290390 Bom Jesus da Lapa";58;15;9;11;16;14;16;29;45;70;283
"290395 Bom Jesus da Serra";-;-;-;-;-;1;-;1;3;2;7
"290400 Boninal";1;1;1;1;1;4;1;10;15;21;56
"290405 Bonito";-;-;1;1;4;2;2;2;3;2;17
"290410 Boquira";7;2;2;3;3;2;9;18;14;39;99
"290420 Botuporã";6;2;-;-;2;-;-;1;7;11;29
"290430 Brejões";16;4;1;6;2;6;4;7;15;22;83
"290440 Brejolândia";-;-;-;3;-;1;2;-;5;4;15
"290450 Brotas de Macaúbas";-;-;-;1;2;2;2;2;12;21;42
"290460 Brumado";16;2;4;12;14;25;15;36;50;73;247
"290470 Buerarema";12;7;1;4;4;4;15;20;22;12;101
"290475 Buritirama";-;-;-;-;1;-;-;-;-;-;1
"290480 Caatiba";-;-;-;-;-;2;1;1;13;3;20
"290485 Cabaceiras do Paraguaçu";11;3;1;-;2;3;2;9;11;15;57
"290490 Cachoeira";14;6;1;8;10;11;21;15;37;33;156
"290500 Caculé";9;2;-;3;5;4;8;13;23;33;100
"290510 Caém";2;-;-;1;1;2;3;5;7;19;40
"290515 Caetanos";-;-;1;-;2;1;2;3;2;7;18
"290520 Caetité";27;5;1;11;9;18;27;38;55;92;283
"290530 Cafarnaum";-;-;1;-;3;4;2;8;7;6;31
"290540 Cairu";-;-;-;-;-;-;-;-;3;3;6
"290550 Caldeirão Grande";2;2;-;-;-;2;5;4;6;4;25
"290560 Camacan";28;8;-;10;5;14;13;28;38;38;182
"290570 Camaçari";124;11;13;34;35;57;42;75;62;52;505
"290580 Camamu";2;5;1;2;3;2;6;16;10;24;71
"290590 Campo Alegre de Lourdes";-;-;-;1;2;3;3;3;12;8;32
"290600 Campo Formoso";11;5;3;14;9;13;17;28;35;48;183
"290610 Canápolis";-;-;-;1;2;3;3;-;6;14;29
"290630 Canavieiras";13;2;-;9;7;6;18;21;25;38;139
"290640 Candeal";6;-;-;-;-;-;1;-;4;14;25
"290650 Candeias";15;8;8;9;20;22;27;32;28;43;212
"290660 Candiba";4;-;-;5;3;2;3;9;17;14;57
"290670 Cândido Sales";-;-;1;2;2;5;7;8;14;18;57
"290680 Cansanção";10;3;1;3;7;1;9;8;25;47;114
"290682 Canudos";6;-;-;1;1;1;2;3;8;14;36
"290685 Capela do Alto Alegre";-;-;-;-;2;1;2;-;10;11;26
"290687 Capim Grosso";5;1;-;5;3;11;6;15;27;31;104
"290689 Caraíbas";1;-;-;-;-;1;2;4;7;10;25
"290690 Caravelas";4;-;-;3;1;5;8;9;15;16;61
"290700 Cardeal da Silva";2;2;-;4;1;1;-;7;-;10;27
"290710 Carinhanha";3;-;-;3;6;3;8;15;18;21;77
"290720 Casa Nova";2;-;3;5;5;9;19;8;33;56;140
"290730 Castro Alves";23;3;1;1;11;10;12;20;28;41;150
"290740 Catolândia";-;-;1;-;1;-;-;-;-;-;2
"290750 Catu";24;6;3;6;7;16;19;18;25;45;169
"290755 Caturama";-;-;-;-;-;-;-;2;8;8;18
"290760 Central";-;-;-;1;4;10;3;10;15;27;70
"290770 Chorrochó";1;-;1;1;-;4;-;2;3;24;36
"290780 Cícero Dantas";-;-;1;2;2;4;6;6;18;20;59
"290790 Cipó";4;1;1;-;-;5;5;5;10;18;49
"290800 Coaraci";26;6;1;3;4;14;11;22;32;52;171
"290810 Cocos";-;-;-;-;-;-;4;2;10;14;30
"290820 Conceição da Feira";3;3;1;2;3;3;9;8;19;25;76
"290830 Conceição do Almeida";4;6;4;4;4;10;17;28;25;33;135
"290840 Conceição do Coité";13;-;1;9;7;7;13;16;48;61;175
"290850 Conceição do Jacuípe";1;-;-;1;-;-;2;-;-;-;4
"290860 Conde";1;1;2;3;6;5;7;8;16;21;70
"290870 Condeúba";-;-;-;2;2;5;7;14;21;27;78
"290880 Contendas do Sincorá";-;-;-;-;-;-;1;-;-;1;2
"290890 Coração de Maria";-;-;-;1;-;-;-;-;-;1;2
"290900 Cordeiros";-;-;-;1;-;3;5;3;9;7;28
"290910 Coribe";-;1;-;2;2;2;-;3;8;9;27
"290920 Coronel João Sá";1;-;-;2;2;3;1;7;8;15;39
"290930 Correntina";2;2;2;4;5;3;8;17;20;24;87
"290940 Cotegipe";-;-;1;-;3;3;2;3;5;7;24
"290950 Cravolândia";3;-;-;-;-;-;1;2;2;5;13
"290960 Crisópolis";1;-;-;-;-;2;6;5;18;12;44
"290970 Cristópolis";-;-;1;1;-;-;3;2;7;3;17
"290980 Cruz das Almas";36;7;3;11;12;26;34;41;49;79;298
"290990 Curaçá";2;-;1;1;-;2;-;2;2;7;17
"291000 Dário Meira";3;-;-;1;-;-;1;3;3;10;21
"291005 Dias d'Ávila";13;5;2;7;5;8;9;11;13;13;86
"291010 Dom Basílio";3;-;1;-;1;-;5;3;8;19;40
"291020 Dom Macedo Costa";-;-;-;1;1;1;5;2;11;11;32
"291030 Elísio Medrado";-;1;-;2;1;-;2;6;4;14;30
"291040 Encruzilhada";-;-;1;1;1;-;4;6;9;9;31
"291050 Entre Rios";20;2;3;8;5;11;12;15;22;38;136
"290050 Érico Cardoso";-;-;-;-;-;1;1;-;1;2;5
"291060 Esplanada";37;6;2;5;8;10;14;15;26;36;159
"291070 Euclides da Cunha";15;2;2;6;9;15;16;20;63;62;210
"291072 Eunápolis";65;8;13;22;31;33;39;67;44;67;389
"291075 Fátima";6;3;-;-;-;-;1;2;-;1;13
"291077 Feira da Mata";-;-;-;-;1;-;1;1;2;2;7
"291080 Feira de Santana";96;46;57;161;190;239;259;320;348;368;2084
"291085 Filadélfia";1;-;-;-;-;1;1;2;7;5;17
"291090 Firmino Alves";-;1;-;-;-;-;-;-;-;1;2
"291100 Floresta Azul";6;1;1;1;3;-;7;11;6;14;50
"291110 Formosa do Rio Preto";-;-;5;8;5;6;2;6;10;8;50
"291120 Gandu";29;5;3;5;7;12;13;19;19;38;150
"291125 Gavião";-;-;-;-;-;1;-;2;1;6;10
"291130 Gentio do Ouro";1;-;-;1;1;3;3;5;8;21;43
"291140 Glória";-;-;-;1;1;1;3;5;10;16;37
"291150 Gongogi";3;-;1;-;-;-;3;3;6;8;24
"291160 Governador Mangabeira";5;1;2;4;1;4;6;11;11;19;64
"291165 Guajeru";-;1;-;-;1;-;1;4;9;7;23
"291170 Guanambi";43;6;2;9;15;25;24;41;46;67;278
"291180 Guaratinga";1;-;-;-;-;1;1;-;4;3;10
"291190 Iaçu";15;6;4;6;4;4;10;10;10;29;98
"291200 Ibiassucê";1;-;-;-;-;1;1;4;9;11;27
"291210 Ibicaraí";24;10;5;6;8;12;20;25;44;48;202
"291220 Ibicoara";-;-;-;-;-;-;-;4;1;2;7
"291230 Ibicuí";8;2;-;1;4;6;8;12;14;19;74
"291240 Ibipeba";-;-;-;3;1;3;2;7;8;15;39
"291250 Ibipitanga";-;-;-;-;-;-;-;4;10;9;23
"291260 Ibiquera";1;-;-;1;-;1;-;-;3;6;12
"291270 Ibirapitanga";14;2;1;2;8;3;9;11;15;21;86
"291280 Ibirapuã";1;1;2;3;4;3;7;8;5;13;47
"291290 Ibirataia";6;3;2;2;6;2;6;17;15;10;69
"291300 Ibitiara";9;1;-;4;2;4;-;10;25;39;94
"291310 Ibititá";-;-;-;1;-;2;-;-;1;3;7
"291320 Ibotirama";15;5;6;6;2;5;9;3;22;28;101
"291330 Ichu";1;-;-;2;-;2;1;4;3;7;20
"291340 Igaporã";-;-;-;-;2;7;10;8;13;18;58
"291345 Igrapiúna";1;-;-;1;-;-;-;1;-;4;7
"291350 Iguaí";11;1;1;1;2;4;9;16;15;25;85
"291360 Ilhéus";135;25;13;39;39;78;90;132;161;165;877
"291370 Inhambupe";28;1;2;10;4;7;12;22;28;39;153
"291380 Ipecaetá";4;1;1;-;5;4;3;8;16;14;56
"291390 Ipiaú";60;9;3;5;14;33;33;66;68;89;380
"291400 Ipirá";43;6;3;6;8;6;19;33;44;73;241
"291410 Ipupiara";1;-;-;-;1;3;1;5;16;18;45
"291420 Irajuba";-;1;-;1;1;2;-;2;7;7;21
"291430 Iramaia";1;-;-;-;1;1;1;-;1;-;5
"291440 Iraquara";-;-;-;-;2;3;2;4;3;2;16
"291450 Irará";8;4;2;1;7;6;4;11;26;37;106
"291460 Irecê";6;-;2;7;12;20;19;27;32;36;161
"291465 Itabela";15;4;3;4;7;8;14;7;12;19;93
"291470 Itaberaba";75;20;7;19;24;23;27;47;70;81;393
"291480 Itabuna";283;57;39;76;97;119;193;241;222;255;1582
"291490 Itacaré";3;2;-;-;-;2;2;1;-;2;12
"291500 Itaeté";15;3;-;-;-;5;4;3;9;19;58
"291510 Itagi";12;1;-;1;2;4;4;5;8;23;60
"291520 Itagibá";1;-;-;2;-;3;2;5;11;12;36
"291530 Itagimirim";10;-;-;2;-;1;1;6;8;8;36
"291535 Itaguaçu da Bahia";-;-;-;2;4;3;2;2;8;8;29
"291540 Itaju do Colônia";2;-;-;-;-;1;3;3;1;6;16
"291550 Itajuípe";12;2;3;6;6;11;18;18;24;29;129
"291560 Itamaraju";111;29;6;17;22;40;34;55;45;60;419
"291570 Itamari";1;-;-;-;2;2;2;2;4;2;15
"291580 Itambé";37;1;2;7;6;14;8;23;32;40;170
"291590 Itanagra";-;-;1;-;-;-;-;-;1;3;5
"291600 Itanhém";-;-;1;1;3;6;10;6;19;7;53
"291610 Itaparica";3;-;2;6;-;6;5;12;13;11;58
"291620 Itapé";3;2;1;2;-;3;4;4;11;12;42
"291630 Itapebi";11;2;1;6;1;3;3;6;4;8;45
"291640 Itapetinga";47;5;3;12;12;13;28;41;54;76;291
"291650 Itapicuru";-;-;-;-;1;-;4;6;8;9;28
"291660 Itapitanga";4;1;1;2;3;-;4;4;1;9;29
"291670 Itaquara";2;1;1;-;2;1;4;1;6;5;23
"291685 Itatim";1;-;-;1;2;1;1;6;5;10;27
"291690 Itiruçu";15;3;5;1;5;6;12;7;22;25;101
"291700 Itiúba";2;-;-;1;-;2;2;6;11;13;37
"291710 Itororó";24;3;1;3;3;6;10;20;25;18;113
"291720 Ituaçu";1;-;2;1;2;2;2;9;14;17;50
"291730 Ituberá";8;6;2;2;7;5;12;10;18;27;97
"291733 Iuiú";2;-;-;2;3;3;3;3;8;13;37
"291735 Jaborandi";-;-;-;2;-;3;2;2;3;2;14
"291740 Jacaraci";2;-;-;-;-;3;3;7;15;37;67
"291750 Jacobina";28;4;5;18;36;35;52;55;80;87;400
"291760 Jaguaquara";38;5;3;7;10;15;21;26;40;49;214
"291770 Jaguarari";-;1;2;1;3;2;3;8;9;19;48
"291780 Jaguaripe";2;1;-;-;-;3;3;2;-;1;12
"291790 Jandaíra";5;2;-;1;2;2;2;3;8;8;33
"291800 Jequié";96;22;20;45;55;71;91;135;150;236;921
"291810 Jeremoabo";-;-;-;4;5;5;4;10;21;37;86
"291820 Jiquiriçá";3;2;1;-;5;4;6;5;7;20;53
"291830 Jitaúna";7;5;-;1;2;4;4;8;7;9;47
"291835 João Dourado";2;-;2;1;-;5;3;10;15;16;54
"291840 Juazeiro";122;18;24;79;64;73;89;116;129;138;852
